game_string,half_inning_id,at_bat,base_state,outs_inning,is_final_pa,is_home_run,pa_runs_contribution,runs_remaining
y1_d138_EXB_ARN,11,47,4,2,False,True,2.0,4.0
y1_d138_EXB_ARN,11,48,0,2,False,False,0.0,2.0
y1_d138_EXB_ARN,11,49,1,2,False,False,0.0,2.0
y1_d138_EXB_ARN,11,50,5,2,False,False,1.0,2.0
y1_d138_EXB_ARN,11,51,5,2,False,False,1.0,1.0
y1_d138_EXB_ARN,11,52,3,2,True,False,0.0,0.0
y1_d138_EXB_ARN,12,53,0,0,False,False,0.0,1.0
y1_d138_EXB_ARN,12,54,0,1,False,True,1.0,1.0
y1_d138_EXB_ARN,12,55,0,1,False,False,0.0,0.0
y1_d138_EXB_ARN,12,56,0,2,True,False,0.0,0.0
y1_d138_EXB_ARN,13,57,0,0,False,False,0.0,0.0
y1_d138_EXB_ARN,13,58,0,1,False,False,0.0,0.0
y1_d138_EXB_ARN,13,59,1,1,False,False,0.0,0.0
y1_d138_EXB_ARN,13,60,3,1,False,False,0.0,0.0
y1_d138_EXB_ARN,13,61,3,2,True,False,0.0,0.0
y1_d138_EXB_ARN,14,62,0,0,False,False,0.0,0.0
y1_d138_EXB_ARN,14,63,0,1,False,False,0.0,0.0
y1_d138_EXB_ARN,14,64,0,2,False,False,0.0,0.0
y1_d138_EXB_ARN,14,65,2,2,True,False,0.0,0.0
y1_d138_EXB_ARN,15,66,0,0,False,False,0.0,0.0
y1_d138_EXB_ARN,15,67,0,1,False,False,0.0,0.0
y1_d138_EXB_ARN,15,68,0,2,True,False,0.0,0.0
y1_d138_EXB_ARN,16,69,0,0,False,False,0.0,6.0
y1_d138_EXB_ARN,16,70,1,0,False,False,0.0,6.0
y1_d138_EXB_ARN,16,71,5,0,False,False,1.0,6.0
y1_d138_EXB_ARN,16,72,5,0,False,False,0.0,5.0
y1_d138_EXB_ARN,16,73,5,1,False,False,1.0,5.0
y1_d138_EXB_ARN,16,74,2,2,False,False,1.0,4.0
y1_d138_EXB_ARN,16,75,1,2,False,True,2.0,3.0
y1_d138_EXB_ARN,16,76,0,2,False,True,1.0,1.0
y1_d138_EXB_ARN,16,77,0,2,True,False,0.0,0.0
y1_d138_EXB_ARN,17,78,0,0,False,False,0.0,0.0
y1_d138_EXB_ARN,17,79,0,1,False,False,0.0,0.0
y1_d138_EXB_ARN,17,80,0,2,True,False,0.0,0.0
y1_d138_HYG_PHD,1,1,0,0,False,False,0.0,2.0
y1_d138_HYG_PHD,1,2,1,0,False,False,1.0,2.0
y1_d138_HYG_PHD,1,3,1,0,False,False,1.0,1.0
y1_d138_HYG_PHD,1,4,0,1,True,False,0.0,0.0
y1_d138_HYG_PHD,2,5,0,0,False,False,0.0,0.0
y1_d138_HYG_PHD,2,6,0,1,False,False,0.0,0.0
y1_d138_HYG_PHD,2,7,0,2,True,False,0.0,0.0
y1_d138_HYG_PHD,3,8,0,0,False,False,0.0,1.0
y1_d138_HYG_PHD,3,9,0,1,False,True,1.0,1.0
y1_d138_HYG_PHD,3,10,0,1,False,False,0.0,0.0
y1_d138_HYG_PHD,3,11,0,2,True,False,0.0,0.0
y1_d138_HYG_PHD,4,12,0,0,False,False,0.0,0.0
y1_d138_HYG_PHD,4,13,0,1,False,False,0.0,0.0
y1_d138_HYG_PHD,4,14,1,1,True,False,0.0,0.0
y1_d138_HYG_PHD,5,15,0,0,False,False,0.0,0.0
y1_d138_HYG_PHD,5,16,0,1,False,False,0.0,0.0
y1_d138_HYG_PHD,5,17,0,2,True,False,0.0,0.0
y1_d138_HYG_PHD,6,18,0,0,False,False,0.0,2.0
y1_d138_HYG_PHD,6,19,1,0,False,False,0.0,2.0
y1_d138_HYG_PHD,6,20,3,0,False,False,0.0,2.0
y1_d138_HYG_PHD,6,21,3,1,False,False,2.0,2.0
y1_d138_HYG_PHD,6,22,2,1,False,False,0.0,0.0
y1_d138_HYG_PHD,6,23,2,2,True,False,0.0,0.0
y1_d138_HYG_PHD,7,24,0,0,False,False,0.0,3.0
y1_d138_HYG_PHD,7,25,1,0,False,False,0.0,3.0
y1_d138_HYG_PHD,7,26,3,0,False,False,1.0,3.0
y1_d138_HYG_PHD,7,27,4,1,False,False,0.0,2.0
y1_d138_HYG_PHD,7,28,5,1,False,False,1.0,2.0
y1_d138_HYG_PHD,7,29,3,1,False,False,0.0,1.0
y1_d138_HYG_PHD,7,30,7,1,False,False,1.0,1.0
y1_d138_HYG_PHD,7,31,7,1,True,False,0.0,0.0
y1_d138_HYG_PHD,8,32,0,0,False,False,0.0,4.0
y1_d138_HYG_PHD,8,33,1,0,False,False,0.0,4.0
y1_d138_HYG_PHD,8,34,3,0,False,False,0.0,4.0
y1_d138_HYG_PHD,8,35,7,0,False,False,1.0,4.0
y1_d138_HYG_PHD,8,36,7,0,False,False,2.0,3.0
y1_d138_HYG_PHD,8,37,4,1,False,False,1.0,1.0
y1_d138_HYG_PHD,8,38,1,1,True,False,0.0,0.0
y1_d138_HYG_PHD,9,39,0,0,False,False,0.0,0.0
y1_d138_HYG_PHD,9,40,1,0,False,False,0.0,0.0
y1_d138_HYG_PHD,9,41,2,1,False,False,0.0,0.0
y1_d138_HYG_PHD,9,42,2,2,True,False,0.0,0.0
y1_d138_HYG_PHD,10,43,0,0,False,False,0.0,0.0
y1_d138_HYG_PHD,10,44,0,1,False,False,0.0,0.0
y1_d138_HYG_PHD,10,45,0,2,True,False,0.0,0.0
y1_d138_HYG_PHD,11,46,0,0,False,False,0.0,0.0
y1_d138_HYG_PHD,11,47,0,1,False,False,0.0,0.0
y1_d138_HYG_PHD,11,48,0,2,True,False,0.0,0.0
y1_d138_HYG_PHD,12,49,0,0,False,False,0.0,1.0
y1_d138_HYG_PHD,12,50,1,0,False,False,1.0,1.0
y1_d138_HYG_PHD,12,51,1,0,True,False,0.0,0.0
y1_d138_HYG_PHD,13,52,0,0,False,False,0.0,3.0
y1_d138_HYG_PHD,13,53,2,0,False,False,0.0,3.0
y1_d138_HYG_PHD,13,54,2,1,False,False,0.0,3.0
y1_d138_HYG_PHD,13,55,5,1,False,False,1.0,3.0
y1_d138_HYG_PHD,13,56,5,1,False,False,2.0,2.0
y1_d138_HYG_PHD,13,57,1,1,True,False,0.0,0.0
y1_d138_HYG_PHD,14,58,0,0,False,False,0.0,0.0
y1_d138_HYG_PHD,14,59,0,1,False,False,0.0,0.0
y1_d138_HYG_PHD,14,60,0,2,False,False,0.0,0.0
y1_d138_HYG_PHD,14,61,2,2,True,False,0.0,0.0
y1_d138_HYG_PHD,15,62,0,0,False,False,0.0,0.0
y1_d138_HYG_PHD,15,63,0,1,False,False,0.0,0.0
y1_d138_HYG_PHD,15,64,0,2,False,False,0.0,0.0
y1_d138_HYG_PHD,15,65,4,2,True,False,0.0,0.0
y1_d138_HYG_PHD,16,66,0,0,False,False,0.0,2.0
y1_d138_HYG_PHD,16,67,0,1,False,False,0.0,2.0
y1_d138_HYG_PHD,16,68,1,1,False,False,0.0,2.0
y1_d138_HYG_PHD,16,69,6,1,False,False,0.0,2.0
y1_d138_HYG_PHD,16,70,7,1,False,False,0.0,2.0
y1_d138_HYG_PHD,16,71,7,2,False,False,2.0,2.0
y1_d138_HYG_PHD,16,72,5,2,True,False,0.0,0.0
y1_d138_HYG_PHD,17,73,0,0,False,False,0.0,1.0
y1_d138_HYG_PHD,17,74,1,0,False,False,0.0,1.0
y1_d138_HYG_PHD,17,75,3,0,False,False,1.0,1.0
y1_d138_HYG_PHD,17,76,3,0,False,False,0.0,0.0
y1_d138_HYG_PHD,17,77,3,1,True,False,0.0,0.0
y1_d138_QBR_ANI,1,1,0,0,False,False,0.0,1.0
y1_d138_QBR_ANI,1,2,1,0,False,False,0.0,1.0
y1_d138_QBR_ANI,1,3,2,1,False,False,0.0,1.0
y1_d138_QBR_ANI,1,4,5,1,False,False,1.0,1.0
y1_d138_QBR_ANI,1,5,1,2,True,False,0.0,0.0
y1_d138_QBR_ANI,2,6,0,0,False,False,0.0,4.0
y1_d138_QBR_ANI,2,7,0,1,False,False,0.0,4.0
y1_d138_QBR_ANI,2,8,2,1,False,False,1.0,4.0
y1_d138_QBR_ANI,2,9,2,1,False,False,0.0,3.0
y1_d138_QBR_ANI,2,10,3,1,False,True,3.0,3.0
y1_d138_QBR_ANI,2,11,0,1,False,False,0.0,0.0
y1_d138_QBR_ANI,2,12,1,1,False,False,0.0,0.0
y1_d138_QBR_ANI,2,13,1,2,False,False,0.0,0.0
y1_d138_QBR_ANI,2,14,3,2,True,False,0.0,0.0
y1_d138_QBR_ANI,3,15,0,0,False,True,1.0,1.0
y1_d138_QBR_ANI,3,16,0,0,False,False,0.0,0.0
y1_d138_QBR_ANI,3,17,0,1,False,False,0.0,0.0
y1_d138_QBR_ANI,3,18,0,2,False,False,0.0,0.0
y1_d138_QBR_ANI,3,19,1,2,True,False,0.0,0.0
y1_d138_QBR_ANI,4,20,0,0,False,False,0.0,1.0
y1_d138_QBR_ANI,4,21,1,0,False,False,0.0,1.0
y1_d138_QBR_ANI,4,22,5,0,False,False,1.0,1.0
y1_d138_QBR_ANI,4,23,1,1,False,False,0.0,0.0
y1_d138_QBR_ANI,4,24,6,1,False,False,0.0,0.0
y1_d138_QBR_ANI,4,25,6,2,True,False,0.0,0.0
y1_d138_QBR_ANI,5,26,0,0,False,False,0.0,0.0
y1_d138_QBR_ANI,5,27,1,0,False,False,0.0,0.0
y1_d138_QBR_ANI,5,28,1,1,False,False,0.0,0.0
y1_d138_QBR_ANI,5,29,1,2,True,False,0.0,0.0
y1_d138_QBR_ANI,6,30,0,0,False,False,0.0,0.0
y1_d138_QBR_ANI,6,31,0,1,False,False,0.0,0.0
y1_d138_QBR_ANI,6,32,0,2,True,False,0.0,0.0
y1_d138_QBR_ANI,7,33,0,0,False,False,0.0,5.0
y1_d138_QBR_ANI,7,34,1,0,False,False,0.0,5.0
y1_d138_QBR_ANI,7,35,3,0,False,False,0.0,5.0
y1_d138_QBR_ANI,7,36,3,1,False,False,1.0,5.0
y1_d138_QBR_ANI,7,37,3,1,False,False,1.0,4.0
y1_d138_QBR_ANI,7,38,5,1,False,True,3.0,3.0
y1_d138_QBR_ANI,7,39,0,1,False,False,0.0,0.0
y1_d138_QBR_ANI,7,40,0,2,True,False,0.0,0.0
y1_d138_QBR_ANI,8,41,0,0,False,False,0.0,4.0
y1_d138_QBR_ANI,8,42,2,0,False,False,0.0,4.0
y1_d138_QBR_ANI,8,43,5,0,False,True,3.0,4.0
y1_d138_QBR_ANI,8,44,0,0,False,False,0.0,1.0
y1_d138_QBR_ANI,8,45,0,1,False,False,0.0,1.0
y1_d138_QBR_ANI,8,46,1,1,False,False,1.0,1.0
y1_d138_QBR_ANI,8,47,1,1,True,False,0.0,0.0
y1_d138_QBR_ANI,9,48,0,0,False,False,0.0,0.0
y1_d138_QBR_ANI,9,49,0,1,False,False,0.0,0.0
y1_d138_QBR_ANI,9,50,0,2,True,False,0.0,0.0
y1_d138_QBR_ANI,10,51,0,0,False,False,0.0,2.0
y1_d138_QBR_ANI,10,52,0,1,False,False,0.0,2.0
y1_d138_QBR_ANI,10,53,2,1,False,False,0.0,2.0
y1_d138_QBR_ANI,10,54,2,2,False,False,0.0,2.0
y1_d138_QBR_ANI,10,55,3,2,False,False,2.0,2.0
y1_d138_QBR_ANI,10,56,1,2,False,False,0.0,0.0
y1_d138_QBR_ANI,10,57,3,2,True,False,0.0,0.0
y1_d138_QBR_ANI,11,58,0,0,False,False,0.0,0.0
y1_d138_QBR_ANI,11,59,0,1,False,False,0.0,0.0
y1_d138_QBR_ANI,11,60,1,1,False,False,0.0,0.0
y1_d138_QBR_ANI,11,61,3,1,False,False,0.0,0.0
y1_d138_QBR_ANI,11,62,6,2,True,False,0.0,0.0
y1_d138_QBR_ANI,12,63,0,0,False,False,0.0,2.0
y1_d138_QBR_ANI,12,64,1,0,False,False,0.0,2.0
y1_d138_QBR_ANI,12,65,2,1,False,False,0.0,2.0
y1_d138_QBR_ANI,12,66,4,2,False,True,2.0,2.0
y1_d138_QBR_ANI,12,67,0,2,False,False,0.0,0.0
y1_d138_QBR_ANI,12,68,1,2,False,False,0.0,0.0
y1_d138_QBR_ANI,12,69,3,2,True,False,0.0,0.0
y1_d138_QBR_ANI,13,70,0,0,False,False,0.0,5.0
y1_d138_QBR_ANI,13,71,1,0,False,False,0.0,5.0
y1_d138_QBR_ANI,13,72,3,0,False,False,0.0,5.0
y1_d138_QBR_ANI,13,73,3,1,False,False,0.0,5.0
y1_d138_QBR_ANI,13,74,7,1,False,True,4.0,5.0
y1_d138_QBR_ANI,13,75,0,1,False,False,0.0,1.0
y1_d138_QBR_ANI,13,76,1,1,False,False,1.0,1.0
y1_d138_QBR_ANI,13,77,1,1,False,False,0.0,0.0
y1_d138_QBR_ANI,13,78,3,1,True,False,0.0,0.0
y1_d138_QBR_ANI,14,79,0,0,False,False,0.0,0.0
y1_d138_QBR_ANI,14,80,1,0,False,False,0.0,0.0
y1_d138_QBR_ANI,14,81,7,0,True,False,0.0,0.0
y1_d139_GNX_PHD,1,1,0,0,False,True,1.0,1.0
y1_d139_GNX_PHD,1,2,0,0,False,False,0.0,0.0
y1_d139_GNX_PHD,1,3,0,1,False,False,0.0,0.0
y1_d139_GNX_PHD,1,4,0,2,False,False,0.0,0.0
y1_d139_GNX_PHD,1,5,2,2,True,False,0.0,0.0
y1_d139_GNX_PHD,2,6,0,0,False,False,0.0,1.0
y1_d139_GNX_PHD,2,7,1,0,False,False,1.0,1.0
y1_d139_GNX_PHD,2,8,0,1,True,False,0.0,0.0
y1_d139_GNX_PHD,3,9,0,0,False,False,0.0,1.0
y1_d139_GNX_PHD,3,10,0,1,False,True,1.0,1.0
y1_d139_GNX_PHD,3,11,0,1,False,False,0.0,0.0
y1_d139_GNX_PHD,3,12,0,2,True,False,0.0,0.0
y1_d139_GNX_PHD,4,13,0,0,False,False,0.0,1.0
y1_d139_GNX_PHD,4,14,1,0,False,False,0.0,1.0
y1_d139_GNX_PHD,4,15,1,1,False,False,1.0,1.0
y1_d139_GNX_PHD,4,16,1,1,True,False,0.0,0.0
y1_d139_GNX_PHD,5,17,0,0,False,False,0.0,0.0
y1_d139_GNX_PHD,5,18,0,1,False,False,0.0,0.0
y1_d139_GNX_PHD,5,19,1,1,False,False,0.0,0.0
y1_d139_GNX_PHD,5,20,1,2,True,False,0.0,0.0
y1_d139_GNX_PHD,6,21,0,0,False,False,0.0,0.0
y1_d139_GNX_PHD,6,22,0,1,False,False,0.0,0.0
y1_d139_GNX_PHD,6,23,0,2,True,False,0.0,0.0
y1_d139_GNX_PHD,7,24,0,0,False,False,0.0,0.0
y1_d139_GNX_PHD,7,25,0,1,False,False,0.0,0.0
y1_d139_GNX_PHD,7,26,0,2,False,False,0.0,0.0
y1_d139_GNX_PHD,7,27,1,2,False,False,0.0,0.0
y1_d139_GNX_PHD,7,28,3,2,False,False,0.0,0.0
y1_d139_GNX_PHD,7,29,7,2,True,False,0.0,0.0
y1_d139_GNX_PHD,8,30,0,0,False,False,0.0,2.0
y1_d139_GNX_PHD,8,31,0,1,False,False,0.0,2.0
y1_d139_GNX_PHD,8,32,0,2,False,False,0.0,2.0
y1_d139_GNX_PHD,8,33,1,2,False,False,0.0,2.0
y1_d139_GNX_PHD,8,34,3,2,False,False,2.0,2.0
y1_d139_GNX_PHD,8,35,4,2,True,False,0.0,0.0
y1_d139_GNX_PHD,9,36,0,0,False,False,0.0,4.0
y1_d139_GNX_PHD,9,37,0,1,False,False,0.0,4.0
y1_d139_GNX_PHD,9,38,1,1,False,False,0.0,4.0
y1_d139_GNX_PHD,9,39,3,1,False,False,0.0,4.0
y1_d139_GNX_PHD,9,40,3,2,False,False,0.0,4.0
y1_d139_GNX_PHD,9,41,7,2,False,True,4.0,4.0
y1_d139_GNX_PHD,9,42,0,2,True,False,0.0,0.0
y1_d139_GNX_PHD,10,43,0,0,False,False,0.0,2.0
y1_d139_GNX_PHD,10,44,1,0,False,False,0.0,2.0
y1_d139_GNX_PHD,10,45,1,1,False,True,2.0,2.0
y1_d139_GNX_PHD,10,46,0,1,False,False,0.0,0.0
y1_d139_GNX_PHD,10,47,0,2,True,False,0.0,0.0
y1_d139_GNX_PHD,11,48,0,0,False,False,0.0,0.0
y1_d139_GNX_PHD,11,49,0,1,False,False,0.0,0.0
y1_d139_GNX_PHD,11,50,0,2,True,False,0.0,0.0
y1_d139_GNX_PHD,12,51,0,0,False,False,0.0,1.0
y1_d139_GNX_PHD,12,52,0,1,False,False,0.0,1.0
y1_d139_GNX_PHD,12,53,2,1,False,False,1.0,1.0
y1_d139_GNX_PHD,12,54,2,1,False,False,0.0,0.0
y1_d139_GNX_PHD,12,55,2,2,True,False,0.0,0.0
y1_d139_GNX_PHD,13,56,0,0,False,False,0.0,0.0
y1_d139_GNX_PHD,13,57,0,1,False,False,0.0,0.0
y1_d139_GNX_PHD,13,58,0,2,True,False,0.0,0.0
y1_d139_GNX_PHD,14,59,0,0,False,False,0.0,0.0
y1_d139_GNX_PHD,14,60,0,1,False,False,0.0,0.0
y1_d139_GNX_PHD,14,61,1,1,True,False,0.0,0.0
y1_d139_GNX_PHD,15,62,0,0,False,False,0.0,2.0
y1_d139_GNX_PHD,15,63,1,0,False,False,0.0,2.0
y1_d139_GNX_PHD,15,64,1,1,False,False,0.0,2.0
y1_d139_GNX_PHD,15,65,6,1,False,False,0.0,2.0
y1_d139_GNX_PHD,15,66,6,2,False,False,2.0,2.0
y1_d139_GNX_PHD,15,67,1,2,True,False,0.0,0.0
y1_d139_GNX_PHD,16,68,0,0,False,False,0.0,0.0
y1_d139_GNX_PHD,16,69,0,1,False,False,0.0,0.0
y1_d139_GNX_PHD,16,70,0,2,True,False,0.0,0.0
y1_d139_GNX_PHD,17,71,0,0,False,False,0.0,3.0
y1_d139_GNX_PHD,17,72,2,0,False,False,0.0,3.0
y1_d139_GNX_PHD,17,73,4,1,False,False,1.0,3.0
y1_d139_GNX_PHD,17,74,1,1,False,False,0.0,2.0
y1_d139_GNX_PHD,17,75,3,1,False,False,1.0,2.0
y1_d139_GNX_PHD,17,76,5,1,False,False,0.0,1.0
y1_d139_GNX_PHD,17,77,7,1,False,False,1.0,1.0
y1_d139_GNX_PHD,17,78,7,1,True,False,0.0,0.0
y1_d139_GNX_PHD,18,79,0,0,False,False,0.0,1.0
y1_d139_GNX_PHD,18,80,4,0,False,False,0.0,1.0
y1_d139_GNX_PHD,18,81,4,1,False,False,1.0,1.0
y1_d139_GNX_PHD,18,82,0,2,True,False,0.0,0.0
y1_d139_QBR_ANI,1,1,0,0,False,False,0.0,3.0
y1_d139_QBR_ANI,1,2,1,0,False,False,1.0,3.0
y1_d139_QBR_ANI,1,3,1,0,False,False,0.0,2.0
y1_d139_QBR_ANI,1,4,2,1,False,True,2.0,2.0
y1_d139_QBR_ANI,1,5,0,1,False,False,0.0,0.0
y1_d139_QBR_ANI,1,6,0,2,True,False,0.0,0.0
y1_d139_QBR_ANI,2,7,0,0,False,False,0.0,0.0
y1_d139_QBR_ANI,2,8,0,1,False,False,0.0,0.0
y1_d139_QBR_ANI,2,9,0,2,True,False,0.0,0.0
y1_d139_QBR_ANI,3,10,0,0,False,False,0.0,3.0
y1_d139_QBR_ANI,3,11,0,1,False,False,0.0,3.0
y1_d139_QBR_ANI,3,12,0,2,False,False,0.0,3.0
y1_d139_QBR_ANI,3,13,2,2,False,False,1.0,3.0
y1_d139_QBR_ANI,3,14,1,2,False,True,2.0,2.0
y1_d139_QBR_ANI,3,15,0,2,True,False,0.0,0.0
y1_d139_QBR_ANI,4,16,0,0,False,False,0.0,1.0
y1_d139_QBR_ANI,4,17,0,1,False,True,1.0,1.0
y1_d139_QBR_ANI,4,18,0,1,False,False,0.0,0.0
y1_d139_QBR_ANI,4,19,0,2,True,False,0.0,0.0
y1_d139_QBR_ANI,5,20,0,0,False,False,0.0,2.0
y1_d139_QBR_ANI,5,21,1,0,False,False,0.0,2.0
y1_d139_QBR_ANI,5,22,2,1,False,False,1.0,2.0
y1_d139_QBR_ANI,5,23,2,1,False,False,0.0,1.0
y1_d139_QBR_ANI,5,24,2,2,False,False,1.0,1.0
y1_d139_QBR_ANI,5,25,1,2,True,False,0.0,0.0
y1_d139_QBR_ANI,6,26,0,0,False,False,0.0,2.0
y1_d139_QBR_ANI,6,27,0,1,False,False,0.0,2.0
y1_d139_QBR_ANI,6,28,2,1,False,False,0.0,2.0
y1_d139_QBR_ANI,6,29,2,2,False,True,2.0,2.0
y1_d139_QBR_ANI,6,30,0,2,False,False,0.0,0.0
y1_d139_QBR_ANI,6,31,2,2,True,False,0.0,0.0
y1_d139_QBR_ANI,7,32,0,0,False,False,0.0,0.0
y1_d139_QBR_ANI,7,33,0,1,False,False,0.0,0.0
y1_d139_QBR_ANI,7,34,0,2,False,False,0.0,0.0
y1_d139_QBR_ANI,7,35,1,2,True,False,0.0,0.0
y1_d139_QBR_ANI,8,36,0,0,False,False,0.0,0.0
y1_d139_QBR_ANI,8,37,0,1,False,False,0.0,0.0
y1_d139_QBR_ANI,8,38,1,1,False,False,0.0,0.0
y1_d139_QBR_ANI,8,39,1,2,True,False,0.0,0.0
y1_d139_QBR_ANI,9,40,0,0,False,False,0.0,0.0
y1_d139_QBR_ANI,9,41,0,1,False,False,0.0,0.0
y1_d139_QBR_ANI,9,42,0,2,False,False,0.0,0.0
y1_d139_QBR_ANI,9,43,1,2,True,False,0.0,0.0
y1_d139_QBR_ANI,10,44,0,0,False,False,0.0,2.0
y1_d139_QBR_ANI,10,45,0,1,False,False,0.0,2.0
y1_d139_QBR_ANI,10,46,1,1,False,False,0.0,2.0
y1_d139_QBR_ANI,10,47,2,2,False,False,0.0,2.0
y1_d139_QBR_ANI,10,48,3,2,False,False,0.0,2.0
y1_d139_QBR_ANI,10,49,7,2,False,False,2.0,2.0
y1_d139_QBR_ANI,10,50,3,2,True,False,0.0,0.0
y1_d139_QBR_ANI,11,51,0,0,False,False,0.0,3.0
y1_d139_QBR_ANI,11,52,1,0,False,False,0.0,3.0
y1_d139_QBR_ANI,11,53,3,0,False,False,0.0,3.0
y1_d139_QBR_ANI,11,54,6,1,False,True,3.0,3.0
y1_d139_QBR_ANI,11,55,0,1,False,False,0.0,0.0
y1_d139_QBR_ANI,11,56,0,2,True,False,0.0,0.0
y1_d139_QBR_ANI,12,57,0,0,False,False,0.0,1.0
y1_d139_QBR_ANI,12,58,0,1,False,False,0.0,1.0
y1_d139_QBR_ANI,12,59,1,1,False,False,1.0,1.0
y1_d139_QBR_ANI,12,60,2,1,False,False,0.0,0.0
y1_d139_QBR_ANI,12,61,2,2,False,False,0.0,0.0
y1_d139_QBR_ANI,12,62,3,2,True,False,0.0,0.0
y1_d139_QBR_ANI,13,63,0,0,False,False,0.0,0.0
y1_d139_QBR_ANI,13,64,0,1,False,False,0.0,0.0
y1_d139_QBR_ANI,13,65,0,2,False,False,0.0,0.0
y1_d139_QBR_ANI,13,66,2,2,False,False,0.0,0.0
y1_d139_QBR_ANI,13,67,3,2,False,False,0.0,0.0
y1_d139_QBR_ANI,13,68,7,2,True,False,0.0,0.0
y1_d139_QBR_ANI,14,69,0,0,False,False,0.0,1.0
y1_d139_QBR_ANI,14,70,1,0,False,False,1.0,1.0
y1_d139_QBR_ANI,14,71,0,1,True,False,0.0,0.0
y1_d139_QBR_ANI,15,72,0,0,False,False,0.0,0.0
y1_d139_QBR_ANI,15,73,1,0,False,False,0.0,0.0
y1_d139_QBR_ANI,15,74,1,1,False,False,0.0,0.0
y1_d139_QBR_ANI,15,75,1,2,True,False,0.0,0.0
y1_d139_QBR_ANI,16,76,0,0,False,False,0.0,1.0
y1_d139_QBR_ANI,16,77,0,1,False,True,1.0,1.0
y1_d139_QBR_ANI,16,78,0,1,False,False,0.0,0.0
y1_d139_QBR_ANI,16,79,0,2,True,False,0.0,0.0
y1_d139_QBR_ANI,17,80,0,0,False,False,0.0,2.0
y1_d139_QBR_ANI,17,81,0,1,False,False,0.0,2.0
y1_d139_QBR_ANI,17,82,1,1,False,False,1.0,2.0
y1_d139_QBR_ANI,17,83,5,0,False,False,1.0,1.0
y1_d139_QBR_ANI,17,84,5,0,False,False,0.0,0.0
y1_d139_QBR_ANI,17,85,5,1,True,False,0.0,0.0
y1_d139_QBR_ANI,18,86,0,0,False,True,1.0,1.0
y1_d139_QBR_ANI,18,87,0,0,False,False,0.0,0.0
y1_d139_QBR_ANI,18,88,0,1,False,False,0.0,0.0
y1_d139_QBR_ANI,18,89,0,2,False,False,0.0,0.0
y1_d139_QBR_ANI,18,90,1,2,True,False,0.0,0.0
y1_d139_VAS_ARN,1,1,0,0,False,False,0.0,0.0
y1_d139_VAS_ARN,1,2,0,1,False,False,0.0,0.0
y1_d139_VAS_ARN,1,3,0,2,False,False,0.0,0.0
y1_d139_VAS_ARN,1,4,1,2,True,False,0.0,0.0
y1_d139_VAS_ARN,2,5,0,0,False,False,0.0,0.0
y1_d139_VAS_ARN,2,6,0,1,False,False,0.0,0.0
y1_d139_VAS_ARN,2,7,0,2,True,False,0.0,0.0
y1_d139_VAS_ARN,3,8,0,0,False,True,1.0,1.0
y1_d139_VAS_ARN,3,9,0,0,False,False,0.0,0.0
y1_d139_VAS_ARN,3,10,0,1,False,False,0.0,0.0
y1_d139_VAS_ARN,3,11,0,2,True,False,0.0,0.0
y1_d139_VAS_ARN,4,12,0,0,False,False,0.0,0.0
y1_d139_VAS_ARN,4,13,0,1,False,False,0.0,0.0
y1_d139_VAS_ARN,4,14,0,2,True,False,0.0,0.0
y1_d139_VAS_ARN,5,15,0,0,False,False,0.0,0.0
y1_d139_VAS_ARN,5,16,0,1,False,False,0.0,0.0
y1_d139_VAS_ARN,5,17,0,2,True,False,0.0,0.0
y1_d139_VAS_ARN,6,18,0,0,False,False,0.0,0.0
y1_d139_VAS_ARN,6,19,0,1,False,False,0.0,0.0
y1_d139_VAS_ARN,6,20,0,2,False,False,0.0,0.0
y1_d139_VAS_ARN,6,21,1,2,True,False,0.0,0.0
y1_d139_VAS_ARN,7,22,0,0,False,False,0.0,3.0
y1_d139_VAS_ARN,7,23,1,0,False,False,1.0,3.0
y1_d139_VAS_ARN,7,24,2,0,False,False,0.0,2.0
y1_d139_VAS_ARN,7,25,2,1,False,True,2.0,2.0
y1_d139_VAS_ARN,7,26,0,1,False,False,0.0,0.0
y1_d139_VAS_ARN,7,27,1,1,False,False,0.0,0.0
y1_d139_VAS_ARN,7,28,1,2,True,False,0.0,0.0
y1_d139_VAS_ARN,8,29,0,0,False,False,0.0,0.0
y1_d139_VAS_ARN,8,30,0,1,False,False,0.0,0.0
y1_d139_VAS_ARN,8,31,0,2,True,False,0.0,0.0
y1_d139_VAS_ARN,9,32,0,0,False,False,0.0,0.0
y1_d139_VAS_ARN,9,33,0,1,False,False,0.0,0.0
y1_d139_VAS_ARN,9,34,0,2,False,False,0.0,0.0
y1_d139_VAS_ARN,9,35,1,2,True,False,0.0,0.0
y1_d139_VAS_ARN,10,36,0,0,False,False,0.0,1.0
y1_d139_VAS_ARN,10,37,0,1,False,True,1.0,1.0
y1_d139_VAS_ARN,10,38,0,1,False,False,0.0,0.0
y1_d139_VAS_ARN,10,39,1,1,False,False,0.0,0.0
y1_d139_VAS_ARN,10,40,1,2,True,False,0.0,0.0
y1_d139_VAS_ARN,11,41,0,0,False,False,0.0,0.0
y1_d139_VAS_ARN,11,42,0,1,False,False,0.0,0.0
y1_d139_VAS_ARN,11,43,0,2,False,False,0.0,0.0
y1_d139_VAS_ARN,11,44,1,2,True,False,0.0,0.0
y1_d139_VAS_ARN,12,45,0,0,False,False,0.0,0.0
y1_d139_VAS_ARN,12,46,0,1,False,False,0.0,0.0
